"StationName","StationLocation","DateTime","RecordId","RoadSurfaceTemperature","AirTemperature"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 08:45:00 PM","7029972","47.89","47.89"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 08:46:00 PM","7029973","47.88","47.88"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 08:47:00 PM","7029974","47.88","47.88"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 08:48:00 PM","7029975","47.88","47.88"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 08:49:00 PM","7029976","47.89","47.89"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 08:50:00 PM","7029977","47.89","47.89"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 08:36:00 PM","5285072","48.56","47.54"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 08:37:00 PM","5285073","48.54","47.49"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 08:38:00 PM","5285074","48.54","47.50"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 08:39:00 PM","5285075","48.53","47.50"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 08:40:00 PM","5285076","48.52","47.55"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:06:00 PM","3905745","57.48","50.43"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:07:00 PM","3905746","57.46","50.43"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:08:00 PM","3905747","57.45","50.44"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:09:00 PM","3905748","57.45","50.44"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:10:00 PM","3905749","57.44","50.43"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:11:00 PM","3905750","57.44","50.42"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:12:00 PM","3905751","57.44","50.34"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:13:00 PM","3905752","57.44","50.28"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:14:00 PM","3905753","57.43","50.26"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:15:00 PM","3905754","57.42","50.25"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:16:00 PM","3905755","57.42","50.25"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:17:00 PM","3905756","57.42","50.24"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:18:00 PM","3905757","57.40","50.24"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:19:00 PM","3905758","57.40","50.23"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:20:00 PM","3905759","57.40","50.13"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:06:00 PM","5283722","55.88","50.67"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:07:00 PM","5283723","55.85","50.63"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:08:00 PM","5283724","55.82","50.57"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:09:00 PM","5283725","55.80","50.54"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:10:00 PM","5283726","55.76","50.50"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:11:00 PM","5283727","55.74","50.49"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:12:00 PM","5283728","55.71","50.48"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:13:00 PM","5283729","55.67","50.46"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:14:00 PM","5283730","55.64","50.45"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:15:00 PM","5283731","55.61","50.45"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:16:00 PM","5283732","55.57","50.41"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:17:00 PM","5283733","55.53","50.39"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:18:00 PM","5283734","55.49","50.33"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:19:00 PM","5283735","55.45","50.28"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:20:00 PM","5283736","55.41","50.23"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 13 10:06:00 PM","6583652","54.45","48.88"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 13 10:07:00 PM","6583653","54.43","48.89"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 13 10:08:00 PM","6583654","54.41","48.88"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 13 10:09:00 PM","6583655","54.41","48.86"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 13 10:10:00 PM","6583656","54.41","48.87"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 13 10:11:00 PM","6583657","54.40","48.83"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 13 10:12:00 PM","6583658","54.37","48.80"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 13 10:13:00 PM","6583659","54.37","48.82"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 13 10:14:00 PM","6583660","54.37","48.82"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 13 10:15:00 PM","6583661","54.35","48.81"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 13 10:16:00 PM","6583662","54.33","48.75"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 13 10:17:00 PM","6583663","54.33","48.69"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 13 10:18:00 PM","6583664","54.33","48.70"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 13 10:19:00 PM","6583665","54.32","48.57"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 13 10:20:00 PM","6583666","54.31","48.55"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 10:06:00 PM","7009620","52.77","49.40"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 10:07:00 PM","7009621","52.74","49.38"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 10:08:00 PM","7009622","52.72","49.39"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 10:09:00 PM","7009623","52.70","49.38"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 10:10:00 PM","7009624","52.68","49.35"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 10:11:00 PM","7009625","52.65","49.33"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 10:12:00 PM","7009626","52.62","49.31"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 10:13:00 PM","7009627","52.60","49.34"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 10:14:00 PM","7009628","52.57","49.33"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 10:15:00 PM","7009629","52.54","49.30"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 10:16:00 PM","7009630","52.51","49.24"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 10:17:00 PM","7009631","52.46","49.22"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 10:18:00 PM","7009632","52.42","49.22"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 10:19:00 PM","7009633","52.39","49.17"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 10:20:00 PM","7009634","52.32","49.11"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:46:00 PM","3905785","57.22","49.02"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:47:00 PM","3905786","57.22","48.91"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:48:00 PM","3905787","57.21","48.84"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:49:00 PM","3905788","57.20","48.84"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:50:00 PM","3905789","57.18","48.81"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:51:00 PM","3905790","57.18","48.79"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:52:00 PM","3905791","57.18","48.79"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:53:00 PM","3905792","57.18","48.79"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:54:00 PM","3905793","57.17","48.73"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:55:00 PM","3905794","57.16","48.64"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:56:00 PM","3905795","57.16","48.64"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:57:00 PM","3905796","57.14","48.64"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:58:00 PM","3905797","57.14","48.60"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 10:59:00 PM","3905798","57.14","48.59"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 13 11:00:00 PM","3905799","57.13","48.57"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:46:00 PM","5283762","54.28","49.26"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:47:00 PM","5283763","54.24","49.25"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:48:00 PM","5283764","54.21","49.24"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:49:00 PM","5283765","54.17","49.24"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:50:00 PM","5283766","54.13","49.22"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:51:00 PM","5283767","54.10","49.18"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:52:00 PM","5283768","54.07","49.17"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:53:00 PM","5283769","54.04","49.16"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:54:00 PM","5283770","54.00","49.19"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:55:00 PM","5283771","53.97","49.19"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:56:00 PM","5283772","53.95","49.19"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:57:00 PM","5283773","53.92","49.19"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:58:00 PM","5283774","53.90","49.14"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 10:59:00 PM","5283775","53.87","49.13"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 13 11:00:00 PM","5283776","53.86","49.10"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 13 10:46:00 PM","7028653","52.44","52.44"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 13 10:47:00 PM","7028654","52.43","52.43"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 13 10:48:00 PM","7028655","52.42","52.42"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 10:06:00 PM","7030053","47.52","47.52"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 10:07:00 PM","7030054","47.52","47.52"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 10:08:00 PM","7030055","47.51","47.51"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 10:09:00 PM","7030056","47.51","47.51"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 10:10:00 PM","7030057","47.50","47.50"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 10:11:00 PM","7030058","47.50","47.50"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 10:12:00 PM","7030059","47.50","47.50"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 10:13:00 PM","7030060","47.51","47.51"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 10:14:00 PM","7030061","47.51","47.51"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 10:15:00 PM","7030062","47.51","47.51"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 10:16:00 PM","7030063","47.52","47.52"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 10:17:00 PM","7030064","47.52","47.52"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 10:18:00 PM","7030065","47.52","47.52"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 10:19:00 PM","7030066","47.52","47.52"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 10:20:00 PM","7030067","47.51","47.51"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 11:16:00 PM","7030123","47.55","47.55"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 11:17:00 PM","7030124","47.55","47.55"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 11:18:00 PM","7030125","47.55","47.55"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 11:19:00 PM","7030126","47.55","47.55"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 11:20:00 PM","7030127","47.55","47.55"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 11:21:00 PM","7030128","47.55","47.55"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 11:22:00 PM","7030129","47.55","47.55"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 11:23:00 PM","7030130","47.55","47.55"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 11:24:00 PM","7030131","47.55","47.55"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 11:25:00 PM","7030132","47.55","47.55"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 11:26:00 PM","7030133","47.55","47.55"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 11:27:00 PM","7030134","47.54","47.54"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 11:28:00 PM","7030135","47.54","47.54"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 11:29:00 PM","7030136","47.52","47.52"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 11:30:00 PM","7030137","47.51","47.51"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 11:16:00 PM","5285232","47.71","46.84"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 11:17:00 PM","5285233","47.70","46.81"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 11:18:00 PM","5285234","47.69","46.77"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 11:19:00 PM","5285235","47.68","46.67"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 11:20:00 PM","5285236","47.67","46.53"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 11:21:00 PM","5285237","47.67","46.38"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 11:22:00 PM","5285238","47.65","46.32"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 11:23:00 PM","5285239","47.64","46.25"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 11:24:00 PM","5285240","47.63","46.17"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 11:25:00 PM","5285241","47.63","46.14"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 11:26:00 PM","5285242","47.62","46.09"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 11:27:00 PM","5285243","47.60","46.05"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 11:28:00 PM","5285244","47.59","46.03"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 11:29:00 PM","5285245","47.59","46.01"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 11:30:00 PM","5285246","47.57","46.03"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 06:36:00 PM","7031283","46.88","46.88"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 06:37:00 PM","7031284","46.85","46.85"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 07:16:00 PM","7029883","48.54","48.54"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 07:17:00 PM","7029884","48.54","48.54"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 07:18:00 PM","7029885","48.54","48.54"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 07:19:00 PM","7029886","48.54","48.54"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 07:20:00 PM","7029887","48.54","48.54"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 07:21:00 PM","7029888","48.53","48.53"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 07:22:00 PM","7029889","48.52","48.52"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 07:23:00 PM","7029890","48.50","48.50"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 07:24:00 PM","7029891","48.49","48.49"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 07:25:00 PM","7029892","48.48","48.48"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 07:26:00 PM","7029893","48.46","48.46"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 07:27:00 PM","7029894","48.45","48.45"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 07:28:00 PM","7029895","48.43","48.43"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 07:29:00 PM","7029896","48.42","48.42"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 07:30:00 PM","7029897","48.42","48.42"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 07:18:00 PM","5284994","49.40","47.83"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 07:19:00 PM","5284995","49.40","47.87"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 07:20:00 PM","5284996","49.39","47.88"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 07:21:00 PM","5284997","49.37","47.90"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 03:46:00 AM","3906085","54.46","47.18"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 03:47:00 AM","3906086","54.45","47.22"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 03:48:00 AM","3906087","54.44","47.24"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 03:49:00 AM","3906088","54.44","47.26"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 03:50:00 AM","3906089","54.43","47.26"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 03:51:00 AM","3906090","54.42","47.28"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 03:52:00 AM","3906091","54.41","47.30"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 03:53:00 AM","3906092","54.40","47.33"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 03:54:00 AM","3906093","54.40","47.35"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 03:55:00 AM","3906094","54.39","47.38"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 03:56:00 AM","3906095","54.36","47.39"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 03:57:00 AM","3906096","54.36","47.39"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 03:58:00 AM","3906097","54.36","47.38"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 03:59:00 AM","3906098","54.35","47.38"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 04:00:00 AM","3906099","54.33","47.39"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 06:47:00 PM","5284963","49.78","47.76"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 12:00:00 AM","5285276","47.35","46.01"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 11:46:00 PM","7011160","46.34","45.78"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 11:47:00 PM","7011161","46.34","45.77"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 11:48:00 PM","7011162","46.34","45.74"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 11:49:00 PM","7011163","46.34","45.73"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 11:50:00 PM","7011164","46.34","45.73"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 11:51:00 PM","7011165","46.33","45.75"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 11:52:00 PM","7011166","46.34","45.74"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 11:53:00 PM","7011167","46.34","45.73"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 11:54:00 PM","7011168","46.34","45.73"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 11:55:00 PM","7011169","46.34","45.73"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 11:56:00 PM","7011170","46.34","45.70"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 11:57:00 PM","7011171","46.33","45.66"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 11:58:00 PM","7011172","46.33","45.56"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 11:59:00 PM","7011173","46.33","45.19"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 12:00:00 AM","7011174","46.30","44.93"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 09:06:00 PM","5285102","48.29","47.58"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 09:07:00 PM","5285103","48.29","47.58"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 09:08:00 PM","5285104","48.29","47.53"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 09:09:00 PM","5285105","48.29","47.50"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 09:10:00 PM","5285106","48.27","47.51"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 09:11:00 PM","5285107","48.26","47.55"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 09:12:00 PM","5285108","48.25","47.58"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 09:13:00 PM","5285109","48.25","47.58"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 09:14:00 PM","5285110","48.25","47.53"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 09:15:00 PM","5285111","48.25","47.51"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 09:16:00 PM","5285112","48.24","47.49"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 09:17:00 PM","5285113","48.23","47.50"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 09:18:00 PM","5285114","48.22","47.51"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 09:19:00 PM","5285115","48.21","47.51"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 09:20:00 PM","5285116","48.21","47.51"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 09:06:00 PM","5285102","48.29","47.58"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 09:07:00 PM","5285103","48.29","47.58"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 09:08:00 PM","5285104","48.29","47.53"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 09:09:00 PM","5285105","48.29","47.50"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 09:10:00 PM","5285106","48.27","47.51"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 09:11:00 PM","5285107","48.26","47.55"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 03:47:00 AM","5284063","48.48","47.47"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 06:36:00 PM","5286392","45.47","42.57"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 06:37:00 PM","5286393","45.44","42.53"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 06:38:00 PM","5286394","45.43","42.52"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 06:39:00 PM","5286395","45.40","42.53"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 06:40:00 PM","5286396","45.38","42.53"
